PROP_ID,FLOOR_NUM
G70874328,4
L70873734,G
Q70873490,1
F70873276,
D70848810,6
S70845522,
I70838446,
I70837516,1
K62621208,6
S68544384,7
Y69723018,6
M70815808,2
W70799688,5
F70798900,7
V70798856,7
C70798568,10
X70798362,7
H70739730,10
T68074288,7
O67689778,4
B69589902,7
R70794640,6
N70790416,2
I70789192,7
A70787914,12
Y70786934,7
U70786592,2
S70785954,
T70783104,14
N70774930,5
B70774928,5
L70771868,12
Z70771414,10
H70765960,10
L70756348,14
K70753022,9
R70752026,10
X70751728,8
U70751460,7
U70750468,12
I70749418,1
S70748642,
P70742718,12
X70739900,7
I70739886,6
H70739862,11
Q70739838,4
Z70737902,2
M70735516,6
F70734748,5
H70734348,6
Z70734216,2
Y70723708,
R62143046,3
C64330486,2
G69590378,6
Z68567590,6
P70718144,
S70717900,
E70717656,4
R70716848,
K70716744,5
F70711626,4
E70676964,1
I70670766,9
Q70669320,18
Z70668526,7
D70667852,8
B70667152,5
S70665654,1
J70665172,
N70664754,
Z70664460,6
Q70656640,
Q70656622,2
J70656588,1
P70656566,1
T70656540,1
M70652968,2
E70652428,
M70648582,1
C70648390,1
X70646354,
S61753822,2
T69465646,1
F70643250,G
L70643214,1
N70643186,8
S70643172,6
E70643162,6
J70642232,G
U70632744,
K70628904,
Z70628608,
J70627788,
R61934358,7
P65321208,1
P62229112,7
Y67686880,3
L62315002,1
G70623428,
Y70623172,18
A70623018,1
D70622128,1
V70620012,G
U70619140,2
J70610614,7
Z70610670,4
E70613740,6
V70234078,16
T70601218,27
T70601190,43
D70592772,8
H70592258,17
T70586882,
N70584412,8
S70579868,
B70577700,16
I70571648,12
S61447678,1
H62612598,9
I70536216,9
N70535492,11
B70534586,29
Y70534124,12
Y70533548,2
N70518834,L
Q70518762,2
E70518580,
N70518488,4
W70517860,20
T70517760,3
W64951766,7
I66957452,G
E61754110,2
Q70496566,9
B70496078,6
Y70495080,2
C70494914,2
Q70494746,8
T70493814,16
X70493778,6
B62621644,3
L70476340,1
V65991774,G
G69274536,8
Y68222306,9
B65998448,9
N66244326,9
Q70423396,15
Y70416138,
O70416098,
L70416058,
N70395148,6
E67625778,8
Q69075748,8
M70382420,15
O70125288,8
I70268234,18
O70358762,7
O70358258,7
R70025870,15
N70352962,1
F70299070,1
F70289284,5
L70289158,6
S70288578,8
L70252028,17
N70245322,16
N70239442,
K70236576,
C70235146,10
O70235136,15
G64496962,G
U70127360,G
D70112940,G
X70105878,10
R70097334,10
K70096444,3
M70072266,G
R62961986,1
N65101500,G
H70033750,11
B69731600,6
I70013280,2
J70012918,
I70012822,
N62028496,
G65998012,G
M63499498,2
N69990152,4
S69980372,6
K69962122,2
A69958678,12
O69933706,12
G68765570,G
S69941256,7
A69940924,7
G69940548,5
M69940080,8
W69939718,17
R69938952,
D69937912,
A69914462,
N69914208,
T69914142,
B66998776,2
H70689042,8
J70688898,6
W70688650,9
E70688500,12
S70688376,16
C70688212,18
S70346476,10
Z66999808,G
W70154602,17
D70154180,10
H70154032,1
B66998616,G
U64326818,
S62202768,
